userId,questionId,question,subQuestion,responseId,response
59cf0915ca869411de5a7620,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d0f826c8bca053d261c49c,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59cf0915ca869411de5a7620,q8,Do you have a team?,,team,false
59d0f826c8bca053d261c49c,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59cf0915ca869411de5a7620,q10,Would you like to join an existing team or project?,,join,true
59d0f826c8bca053d261c49c,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,5
59d0f826c8bca053d261c49c,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d0f826c8bca053d261c49c,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d0f826c8bca053d261c49c,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59d0f826c8bca053d261c49c,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59d0f826c8bca053d261c49c,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d0f826c8bca053d261c49c,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d0f826c8bca053d261c49c,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59d816d9e91f783e0cad1a67,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d0f826c8bca053d261c49c,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,3
59d0f826c8bca053d261c49c,q8,Do you have a team?,,team,false
59d0f826c8bca053d261c49c,q10,Would you like to join an existing team or project?,,join,true
59d816d9e91f783e0cad1a67,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59d816d9e91f783e0cad1a67,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,2
59d816d9e91f783e0cad1a67,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59d199f3c8bca053d261c4d3,q1,What areas are you most interested in?,,q1-i11,Sports
59d199f3c8bca053d261c4d3,q1,What areas are you most interested in?,,q1-i9,Gaming
59d199f3c8bca053d261c4d3,q1,What areas are you most interested in?,,q1-i5,Entertainment
59d1a8f4c8bca053d261c4de,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed one project/course
59d1a8f4c8bca053d261c4de,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59d1a8f4c8bca053d261c4de,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d1a8f4c8bca053d261c4de,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d1a8f4c8bca053d261c4de,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59d1a8f4c8bca053d261c4de,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59d199f3c8bca053d261c4d3,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59d1a8f4c8bca053d261c4de,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59d1a8f4c8bca053d261c4de,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59d1a8f4c8bca053d261c4de,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59d1a8f4c8bca053d261c4de,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59d1a8f4c8bca053d261c4de,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d1a8f4c8bca053d261c4de,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59d1a8f4c8bca053d261c4de,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d1a8f4c8bca053d261c4de,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d1a8f4c8bca053d261c4de,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d1a8f4c8bca053d261c4de,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59d199f3c8bca053d261c4d3,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59d1a8f4c8bca053d261c4de,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59d1a8f4c8bca053d261c4de,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59d1a8f4c8bca053d261c4de,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d1a8f4c8bca053d261c4de,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59d199f3c8bca053d261c4d3,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59d1a8f4c8bca053d261c4de,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d1a8f4c8bca053d261c4de,q8,Do you have a team?,,team,false
59d1a8f4c8bca053d261c4de,q10,Would you like to join an existing team or project?,,join,false
59d199f3c8bca053d261c4d3,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59d199f3c8bca053d261c4d3,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d271b2c8bca053d261c4f5,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59d199f3c8bca053d261c4d3,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59d199f3c8bca053d261c4d3,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d271b2c8bca053d261c4f5,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59d199f3c8bca053d261c4d3,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d199f3c8bca053d261c4d3,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d199f3c8bca053d261c4d3,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59d199f3c8bca053d261c4d3,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59d271b2c8bca053d261c4f5,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59d271b2c8bca053d261c4f5,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59d271b2c8bca053d261c4f5,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59d271b2c8bca053d261c4f5,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59d271b2c8bca053d261c4f5,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59d199f3c8bca053d261c4d3,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d271b2c8bca053d261c4f5,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59d199f3c8bca053d261c4d3,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d271b2c8bca053d261c4f5,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d199f3c8bca053d261c4d3,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d199f3c8bca053d261c4d3,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59d271b2c8bca053d261c4f5,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d271b2c8bca053d261c4f5,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,3
59d271b2c8bca053d261c4f5,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59d199f3c8bca053d261c4d3,q8,Do you have a team?,,team,false
59d271b2c8bca053d261c4f5,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59d271b2c8bca053d261c4f5,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d271b2c8bca053d261c4f5,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59d199f3c8bca053d261c4d3,q10,Would you like to join an existing team or project?,,join,false
59d271b2c8bca053d261c4f5,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d199f3c8bca053d261c4d3,q9,Are you looking for more people to join your team?,,teammates,true
59e7e386065b993ff9e118dc,q2,What role do you expect to play on the team?,,q2-i4,Designer
59e7e386065b993ff9e118dc,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59e7e386065b993ff9e118dc,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed one project/course
59e7e386065b993ff9e118dc,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59e7e386065b993ff9e118dc,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59e7e386065b993ff9e118dc,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59e7e386065b993ff9e118dc,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59e7e386065b993ff9e118dc,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59e7e386065b993ff9e118dc,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59e7e386065b993ff9e118dc,q5,Rate your skills (worse - better):,Design Skills,q5-i2,5
59e7e386065b993ff9e118dc,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59e7e386065b993ff9e118dc,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59e7e386065b993ff9e118dc,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59e7e386065b993ff9e118dc,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59e7e386065b993ff9e118dc,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,4
59e7e386065b993ff9e118dc,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59e7e386065b993ff9e118dc,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59e7e386065b993ff9e118dc,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59e7e386065b993ff9e118dc,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59e7e386065b993ff9e118dc,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59e7e386065b993ff9e118dc,q8,Do you have a team?,,team,false
59e7e386065b993ff9e118dc,q10,Would you like to join an existing team or project?,,join,true
59d848b4e91f783e0cad1a70,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,No experience
59d848b4e91f783e0cad1a70,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,No experience
59d848b4e91f783e0cad1a70,q4,Rate your experience with the following languages:,Ruby,q4-i6,Some experience
59d848b4e91f783e0cad1a70,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59d848b4e91f783e0cad1a70,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59d848b4e91f783e0cad1a70,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59d848b4e91f783e0cad1a70,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d848b4e91f783e0cad1a70,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59d848b4e91f783e0cad1a70,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59d848b4e91f783e0cad1a70,q5,Rate your skills (worse - better):,Design Skills,q5-i2,1
59d848b4e91f783e0cad1a70,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59d848b4e91f783e0cad1a70,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59d848b4e91f783e0cad1a70,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59d848b4e91f783e0cad1a70,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59d0569ac8bca053d261c489,q1,What areas are you most interested in?,,q1-i5,Entertainment
59d0569ac8bca053d261c489,q1,What areas are you most interested in?,,q1-i6,Music
59d0569ac8bca053d261c489,q1,What areas are you most interested in?,,q1-i9,Gaming
59d0569ac8bca053d261c489,q1,What areas are you most interested in?,,q1-i12,Arts
59d0569ac8bca053d261c489,q1,What areas are you most interested in?,,q1-i10,Fashion
59d0569ac8bca053d261c489,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d0569ac8bca053d261c489,q2,What role do you expect to play on the team?,,q2-i4,Designer
59d0569ac8bca053d261c489,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d0569ac8bca053d261c489,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59d0569ac8bca053d261c489,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed one project/course
59d0569ac8bca053d261c489,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59d0569ac8bca053d261c489,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Some experience
59d0569ac8bca053d261c489,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59d0569ac8bca053d261c489,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59d0569ac8bca053d261c489,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59d0569ac8bca053d261c489,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59d0569ac8bca053d261c489,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59d0569ac8bca053d261c489,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59d0569ac8bca053d261c489,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59d0569ac8bca053d261c489,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d0569ac8bca053d261c489,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59d0569ac8bca053d261c489,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d0569ac8bca053d261c489,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59d0569ac8bca053d261c489,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d0569ac8bca053d261c489,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59d0569ac8bca053d261c489,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,3
59d0569ac8bca053d261c489,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d0569ac8bca053d261c489,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59d0569ac8bca053d261c489,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59d0569ac8bca053d261c489,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59d0569ac8bca053d261c489,q8,Do you have a team?,,team,false
59cfd239ca869411de5a7664,q1,What areas are you most interested in?,,q1-i11,Sports
59cfd239ca869411de5a7664,q1,What areas are you most interested in?,,q1-i6,Music
59cfd239ca869411de5a7664,q1,What areas are you most interested in?,,q1-i4,Travel
59cfd239ca869411de5a7664,q1,What areas are you most interested in?,,q1-i7,Economics
